location,date,total_cases,total_deaths
South America,2021-03-11,18985070,572578
South America,2021-03-12,19098621,575759
South America,2021-03-13,19198963,578695
South America,2021-03-14,19265735,580700
South America,2021-03-15,19333175,583276
South America,2021-03-16,19446614,587408
South America,2021-03-17,19576539,591073
South America,2021-03-18,19692946,594830
South America,2021-03-19,19824788,599033
South America,2021-03-20,19925281,602424
South America,2021-03-21,20010308,604368
South America,2021-03-22,20090182,606949
South America,2021-03-23,20215621,611196
South America,2021-03-24,20335239,614610
South America,2021-03-25,20481818,618497
South America,2021-03-26,20611306,623357
South America,2021-03-27,20735279,627760
South America,2021-03-28,20820208,630844
South America,2021-03-29,20900984,634237
South America,2021-03-30,21020176,638903
South America,2021-03-31,21164239,644263
South America,2021-04-01,21306854,649223
South America,2021-04-02,21419370,653104
South America,2021-04-03,21499091,656511
South America,2021-04-04,21576575,658971
South America,2021-04-05,21663448,662080
South America,2021-04-06,21795613,667552
South America,2021-04-07,21941855,672678
South America,2021-04-08,22104854,678496
South America,2021-04-09,22262566,683870
South America,2021-04-10,22391976,688063
South America,2021-04-11,22488304,691680
South America,2021-04-12,22583179,695050
South America,2021-04-13,22729164,700388
South America,2021-04-14,22869013,705666
South America,2021-04-15,23003501,710939
South America,2021-04-16,23163526,715922
South America,2021-04-17,23300509,720817
South America,2021-04-18,23389519,723582
South America,2021-04-19,23484797,727399
South America,2021-04-20,23627819,732285
South America,2021-04-21,23760447,737340
South America,2021-04-22,23888853,741692
South America,2021-04-23,24039985,747348
South America,2021-04-24,24166170,751659
South America,2021-04-25,24252717,754977
South America,2021-04-26,24337790,758482
South America,2021-04-27,24469478,763306
South America,2021-04-28,24620501,768543
South America,2021-04-29,24749263,773840
South America,2021-04-30,24894372,778388
South America,2021-05-01,25004014,782248
South America,2021-05-02,25086514,785169
South America,2021-05-03,25168752,788797
South America,2021-05-04,25296171,793406
South America,2021-05-05,25424952,798168
South America,2021-05-06,25563657,802715
South America,2021-05-07,25695416,806948
South America,2021-05-08,25830610,811033
South America,2021-05-09,25909174,813647
South America,2021-05-10,25989120,816374
South America,2021-05-11,26117069,820666
South America,2021-05-12,26261526,825036
South America,2021-05-13,26404429,829267
South America,2021-05-14,26557111,833580
South America,2021-05-15,26681849,837462
South America,2021-05-16,26777340,840186
South America,2021-05-17,26868914,843256
South America,2021-05-18,27008301,847441
South America,2021-05-19,27171543,852057
South America,2021-05-20,27328651,856204
South America,2021-05-21,27483273,860437
South America,2021-05-22,27632456,864142
South America,2021-05-23,27740153,866808
South America,2021-05-24,27830126,869017
South America,2021-05-25,27976549,873483
South America,2021-05-26,28139844,877587
South America,2021-05-27,28296461,881697
South America,2021-05-28,28431749,885860
South America,2021-05-29,28585391,889617
South America,2021-05-30,28686259,892193
South America,2021-05-31,28799280,895089
South America,2021-06-01,28957718,899232
South America,2021-06-02,29144422,904130
South America,2021-06-03,29300687,907676
South America,2021-06-04,29436924,911214
South America,2021-06-05,29576255,914567
South America,2021-06-06,29674802,916751
South America,2021-06-07,29776017,919936
South America,2021-06-08,29903825,924420
South America,2021-06-09,30057893,928622
South America,2021-06-10,30240524,933736
South America,2021-06-11,30402668,937821
South America,2021-06-12,30545212,941321
South America,2021-06-13,30644792,944320
South America,2021-06-14,30747534,946975
South America,2021-06-15,30904628,951794
South America,2021-06-16,31061089,956148
South America,2021-06-17,31220420,960597
South America,2021-06-18,31383766,964674
South America,2021-06-19,31522559,968485
South America,2021-06-20,31620953,971025
South America,2021-06-21,31712731,973908
South America,2021-06-22,31898308,977816
South America,2021-06-23,32046875,982039
South America,2021-06-24,32196435,985731
South America,2021-06-25,32350653,989875
South America,2021-06-26,32475867,992883
South America,2021-06-27,32565552,995052
South America,2021-06-28,32656218,997672
South America,2021-06-29,32782891,1001050
South America,2021-06-30,32894941,1005137
South America,2021-07-01,33020972,1008807
South America,2021-07-02,33144244,1012338
South America,2021-07-03,33248367,1015170
South America,2021-07-04,33324076,1017695
South America,2021-07-05,33403787,1020190
South America,2021-07-06,33524824,1023394
South America,2021-07-07,33633183,1026404
South America,2021-07-08,33741395,1029742
South America,2021-07-09,33843040,1032305
South America,2021-07-10,33932806,1034022
South America,2021-07-11,33987034,1036763
South America,2021-07-12,34047733,1038861
South America,2021-07-13,34143793,1041692
South America,2021-07-14,34244216,1044607
South America,2021-07-15,34345281,1047603
South America,2021-07-16,34431403,1050255
South America,2021-07-17,34522908,1052682
South America,2021-07-18,34571070,1054083
South America,2021-07-19,34621855,1055823
South America,2021-07-20,34686322,1066980
South America,2021-07-21,34776839,1069487
South America,2021-07-22,34859518,1071963
South America,2021-07-23,35001764,1074239
South America,2021-07-24,35065259,1076190
South America,2021-07-25,35107134,1077401
South America,2021-07-26,35155510,1079605
South America,2021-07-27,35233035,1081705
South America,2021-07-28,35312272,1084161
South America,2021-07-29,35383280,1086488
South America,2021-07-30,35450466,1088344
South America,2021-07-31,35512880,1090099
South America,2021-08-01,35553328,1091107
South America,2021-08-02,35594332,1092407
South America,2021-08-03,35655119,1094300
South America,2021-08-04,35722260,1096367
South America,2021-08-05,35788398,1098313
South America,2021-08-06,35856763,1099855
South America,2021-08-07,35917468,1101344
South America,2021-08-08,35945247,1102263
South America,2021-08-09,35978744,1103680
South America,2021-08-10,36034368,1105483
South America,2021-08-11,36091864,1107153
South America,2021-08-12,36151116,1108735
South America,2021-08-13,36202142,1110252
South America,2021-08-14,36245751,1111590
South America,2021-08-15,36270502,1112376
South America,2021-08-16,36297494,1113066
South America,2021-08-17,36352825,1114820
South America,2021-08-18,36411035,1116378
South America,2021-08-19,36465733,1117897
South America,2021-08-20,36515883,1119285
South America,2021-08-21,36556359,1120355
South America,2021-08-22,36578242,1121058
South America,2021-08-23,36605996,1121931
South America,2021-08-24,36652906,1123217
South America,2021-08-25,36696982,1124544
South America,2021-08-26,36741297,1125849
South America,2021-08-27,36779585,1127050
South America,2021-08-28,36813290,1127969
South America,2021-08-29,36831098,1128478
South America,2021-08-30,36856104,1129344
South America,2021-08-31,36893502,1130584
South America,2021-09-01,36929950,1131685
South America,2021-09-02,36970553,1132958
South America,2021-09-03,37002808,1134221
South America,2021-09-04,37031953,1135137
South America,2021-09-05,37050876,1135617
South America,2021-09-06,37068272,1136128
South America,2021-09-07,37092440,1136805
South America,2021-09-08,37115050,1137304
South America,2021-09-09,37158556,1138461
South America,2021-09-10,37183439,1139453
South America,2021-09-11,37205069,1140465
South America,2021-09-12,37217998,1140972
South America,2021-09-13,37232700,1141621
South America,2021-09-14,37255077,1142631
South America,2021-09-15,37276359,1143765
South America,2021-09-16,37319911,1144719
South America,2021-09-17,37364413,1145726
South America,2021-09-18,37496465,1146579
South America,2021-09-19,37510478,1147075
South America,2021-09-20,37527491,1147492
South America,2021-09-21,37548707,1148338
South America,2021-09-22,37590285,1149278
South America,2021-09-23,37621850,1150130
South America,2021-09-24,37648314,1151001
South America,2021-09-25,37670198,1151707
South America,2021-09-26,37683177,1152160
South America,2021-09-27,37698396,1152558
South America,2021-09-28,37724731,1153593
South America,2021-09-29,37749500,1154495
South America,2021-09-30,37778120,1155256
South America,2021-10-01,37803543,1155922
South America,2021-10-02,37822532,1156516
South America,2021-10-03,37838803,1156868
South America,2021-10-04,37854240,1157160
South America,2021-10-05,37884496,1158010
South America,2021-10-06,37910147,1158759
South America,2021-10-07,37932502,1159576
South America,2021-10-08,37957710,1160138
South America,2021-10-09,37978938,1160678
South America,2021-10-10,37992632,1160949
South America,2021-10-11,38004479,1161278
South America,2021-10-12,38016555,1161588
South America,2021-10-13,38032979,1161984
South America,2021-10-14,38056685,1162725
South America,2021-10-15,38079483,1163363
South America,2021-10-16,38095068,1163924
South America,2021-10-17,38108887,1164179
South America,2021-10-18,38124722,1164536
South America,2021-10-19,38144094,1165100
South America,2021-10-20,38167300,1165608
South America,2021-10-21,38190706,1166160
South America,2021-10-22,38213543,1166767
South America,2021-10-23,38234320,1167222
South America,2021-10-24,38245054,1167438
South America,2021-10-25,38258944,1167774
South America,2021-10-26,38278241,1168278
South America,2021-10-27,38304843,1168843
South America,2021-10-28,38326699,1169364
South America,2021-10-29,38348177,1169884
South America,2021-10-30,38367514,1170223
South America,2021-10-31,38380201,1170441
South America,2021-11-01,38391883,1170694
South America,2021-11-02,38403219,1170926
South America,2021-11-03,38427265,1171258
South America,2021-11-04,38449336,1171809
South America,2021-11-05,38472707,1172345
South America,2021-11-06,38492357,1172775
South America,2021-11-07,38505825,1172963
South America,2021-11-08,38520527,1173246
South America,2021-11-09,38538723,1173532
South America,2021-11-10,38565831,1173980
South America,2021-11-11,38591246,1174371
South America,2021-11-12,38619073,1175175
South America,2021-11-13,38637473,1175610
South America,2021-11-14,38650861,1175802
South America,2021-11-15,38662649,1176056
South America,2021-11-16,38677884,1176326
South America,2021-11-17,38701995,1176869
South America,2021-11-18,38723362,1177308
South America,2021-11-19,38745918,1177713
South America,2021-11-20,38764570,1178040
South America,2021-11-21,38778939,1178262
South America,2021-11-22,38791436,1178541
South America,2021-11-23,38813179,1178991
South America,2021-11-24,38835539,1179430
South America,2021-11-25,38861775,1179937
South America,2021-11-26,38884297,1180437
South America,2021-11-27,38902485,1180854
South America,2021-11-28,38915203,1181110
South America,2021-11-29,38927827,1181485
South America,2021-11-30,38947379,1181999
South America,2021-12-01,38969839,1182436
South America,2021-12-02,38993243,1182899
South America,2021-12-03,39014630,1183379
South America,2021-12-04,39033461,1183697
South America,2021-12-05,39045874,1183892
South America,2021-12-06,39059395,1184168
South America,2021-12-07,39081741,1184619
South America,2021-12-08,39098562,1184882
South America,2021-12-09,39120444,1185376
South America,2021-12-10,39137396,1185861
South America,2021-12-11,39152660,1186140
South America,2021-12-12,39163892,1186389
South America,2021-12-13,39174131,1186555
South America,2021-12-14,39190431,1186866
South America,2021-12-15,39208127,1187348
South America,2021-12-16,39225242,1187696
South America,2021-12-17,39243980,1188128
South America,2021-12-18,39262188,1188487
South America,2021-12-19,39273962,1188731
South America,2021-12-20,39285940,1188972
South America,2021-12-21,39310270,1189304
South America,2021-12-22,39330859,1189577
South America,2021-12-23,39358082,1189915
South America,2021-12-24,39390698,1190262
South America,2021-12-25,39413518,1190416
South America,2021-12-26,39433029,1190588
South America,2021-12-27,39469419,1190794
South America,2021-12-28,39525282,1191102
South America,2021-12-29,39597152,1191353
South America,2021-12-30,39685245,1191725
South America,2021-12-31,39772404,1191976
South America,2022-01-01,39818549,1192148
South America,2022-01-02,39869225,1192357
South America,2022-01-03,39956364,1192619
South America,2022-01-04,40082233,1192954
South America,2022-01-05,40247418,1193158
South America,2022-01-06,40451511,1193363
South America,2022-01-07,40688512,1193756
South America,2022-01-08,40921459,1194081
South America,2022-01-09,41092512,1194587
South America,2022-01-10,41280333,1194892
South America,2022-01-11,41569337,1195691
South America,2022-01-12,41888893,1196109
South America,2022-01-13,42203634,1196670
South America,2022-01-14,42571736,1197256
South America,2022-01-15,42834112,1197771
South America,2022-01-16,43069370,1198287
South America,2022-01-17,43352222,1199065
South America,2022-01-18,43721308,1199893
South America,2022-01-19,44181939,1200841
South America,2022-01-20,44635486,1201912
South America,2022-01-21,45066178,1202916
South America,2022-01-22,45452780,1203799
South America,2022-01-23,45757226,1204485
South America,2022-01-24,46048605,1205624
South America,2022-01-25,46465897,1206979
South America,2022-01-26,46843672,1208388
South America,2022-01-27,47328453,1210236
South America,2022-01-28,47735237,1211726
South America,2022-01-29,48105528,1213209
South America,2022-01-30,48360982,1214395
South America,2022-01-31,48579388,1215550
South America,2022-02-01,48882524,1217354
South America,2022-02-02,49234984,1219429
South America,2022-02-03,49665296,1221449
South America,2022-02-04,50020183,1223297
South America,2022-02-05,50297275,1225000
South America,2022-02-06,50446698,1225987
South America,2022-02-07,50597397,1227098
South America,2022-02-08,50877922,1229199
South America,2022-02-09,51157840,1231304
South America,2022-02-10,51418376,1233024
South America,2022-02-11,51684725,1235101
South America,2022-02-12,51895773,1236590
South America,2022-02-13,52025483,1237634
South America,2022-02-14,52164118,1239073
South America,2022-02-15,52355561,1240668
South America,2022-02-16,52562482,1242153
South America,2022-02-17,52776087,1244196
South America,2022-02-18,52980974,1246020
South America,2022-02-19,53150414,1247519
South America,2022-02-20,53240067,1248461
South America,2022-02-21,53339296,1249520
Upper middle income,2020-01-22,551,17
Upper middle income,2020-01-23,643,18
Upper middle income,2020-01-24,921,26
Upper middle income,2020-01-25,1409,42
Upper middle income,2020-01-26,2074,56
Upper middle income,2020-01-27,2875,82
Upper middle income,2020-01-28,5512,131
Upper middle income,2020-01-29,6091,133
Upper middle income,2020-01-30,8146,171
Upper middle income,2020-01-31,9812,213
Upper middle income,2020-02-01,11900,259
Upper middle income,2020-02-02,16636,361
Upper middle income,2020-02-03,19722,425
Upper middle income,2020-02-04,23717,490
Upper middle income,2020-02-05,27448,562
Upper middle income,2020-02-06,30594,632
Upper middle income,2020-02-07,34117,717
Upper middle income,2020-02-08,36828,804
Upper middle income,2020-02-09,39841,904
Upper middle income,2020-02-10,42358,1011
Upper middle income,2020-02-11,44380,1111
Upper middle income,2020-02-12,44752,1116
Upper middle income,2020-02-13,59885,1368
Upper middle income,2020-02-14,66346,1520
Upper middle income,2020-02-15,68405,1662
Upper middle income,2020-02-16,70504,1765
Upper middle income,2020-02-17,72423,1863
Upper middle income,2020-02-18,74198,2002
Upper middle income,2020-02-19,74605,2114
Upper middle income,2020-02-20,75058,2236
Upper middle income,2020-02-21,75532,2236
Upper middle income,2020-02-22,76982,2441
Upper middle income,2020-02-23,76998,2443
Upper middle income,2020-02-24,77213,2593
Upper middle income,2020-02-25,77723,2663
Upper middle income,2020-02-26,78140,2715
Upper middle income,2020-02-27,78576,2744
Upper middle income,2020-02-28,78909,2788
Upper middle income,2020-02-29,79353,2835
Upper middle income,2020-03-01,79954,2871
Upper middle income,2020-03-02,80166,2913
Upper middle income,2020-03-03,80307,2946
Upper middle income,2020-03-04,80455,2984
Upper middle income,2020-03-05,80631,3016
Upper middle income,2020-03-06,80852,3047
Upper middle income,2020-03-07,80967,3076
Upper middle income,2020-03-08,81092,3107
Upper middle income,2020-03-09,81161,3130
Upper middle income,2020-03-10,81284,3148
Upper middle income,2020-03-11,81440,3175
Upper middle income,2020-03-12,81552,3189
Upper middle income,2020-03-13,81968,3199
Upper middle income,2020-03-14,82269,3216
Upper middle income,2020-03-15,82704,3228
Upper middle income,2020-03-16,83228,3243
Upper middle income,2020-03-17,83903,3266
Upper middle income,2020-03-18,84663,3289
Upper middle income,2020-03-19,85840,3317
Upper middle income,2020-03-20,87169,3344
Upper middle income,2020-03-21,88852,3372
Upper middle income,2020-03-22,91634,3447
Upper middle income,2020-03-23,93734,3496
Upper middle income,2020-03-24,95939,3560
Upper middle income,2020-03-25,98419,3635
Upper middle income,2020-03-26,102209,3711
